,eye,fix_num,fix_word_num,norm_fix_word_num,norm_in_word_reg,norm_out_word_reg,zscored_zipf_fixdur_corr,zipf_fixdur_corr,zscored_word_length_fixdur_corr,word_length_fixdur_corr,norm_total_viewing,blink_num,blink_dur,blink_freq,sac_num,norm_sac_num,mean_pupil,pupil_slope,reading,run,page,is_MWreported,is_MWvalid,MW_start,MW_end,page_start,page_end,win_start,win_end,win_dur,task_start,norm_pupil,sub_id
693,L,9,9,3.9840637450200953,0.0,0.5555555555555556,-2.3226267391239968,-0.6669888354137435,1.1702158053317109,0.2921439661871311,179.0,3,125.66666666666669,1.3280212483400318,8,3.541389995573418,905.8406133424098,0.0651105638695326,Prisoners Dilemma,1,1,True,False,767.642,769.901,753.559,774.551,767.642,769.901,2.258999999999901,694.972,1.282142213252261,s10073
694,L,67,67,1.9762262926584524,0.1641791044776119,0.2537313432835821,-0.3188342729727782,-0.1343552595067336,0.5674560563442567,0.1621666919474588,235.50746268656715,8,1989.75,0.2359673185263823,67,1.9762262926584524,729.1483895705521,0.0158409165924815,Pluto,2,9,True,True,2277.799,2311.702,2262.405,2315.791,2277.799,2311.702,33.90300000000025,1753.852,1.032049034038978,s10073
695,L,87,87,2.743008481256061,0.2068965517241379,0.2183908045977011,0.4999224263155277,0.0832807062464385,-0.2663032095403784,-0.0176226137150376,303.91954022988506,17,132.2941176470588,0.5359901630040579,87,2.743008481256061,674.4523771990667,0.0257121963815531,Serena Williams,5,7,True,True,5208.248,5239.965,5192.369,5241.648,5208.248,5239.965,31.717000000000557,4797.847,0.9546313677021956,s10073
696,L,46,46,3.495706360665797,0.1304347826086956,0.1521739130434782,0.03386973538549173,-0.0406020388603675,0.18981811310938995,0.0807339974226529,203.19565217391303,4,520.25,0.3039744661448519,46,3.495706360665797,522.8398556231003,-0.0032200322388356,The Voynich Manuscript,4,9,True,True,4305.853,4319.012,4287.135,4322.999,4305.853,4319.012,13.15899999999965,3771.52,0.7400364256042677,s10073
697,L,52,52,4.077152265955808,0.1538461538461538,0.1538461538461538,0.1450089482609737,-0.0110598196049673,-0.8153336167325353,-0.1360138565301235,187.78846153846155,10,105.6,0.7840677434530402,53,4.155559040301113,1084.1734039221076,-0.0173681150560966,History of Film,3,2,True,True,2920.591,2933.345,2896.023,2939.006,2920.591,2933.345,12.753999999999904,2735.285,1.5345574786328122,s10073
698,L,13,13,1.8426647767542368,0.1538461538461538,0.3846153846153846,0.37801810756526716,0.0508769846478769,-1.5273472336316603,-0.2895503016918005,222.92307692307693,3,897.6666666666666,0.4252303330971315,13,1.8426647767542368,538.123795351474,-0.0010212472542348,The Voynich Manuscript,4,7,True,True,4212.761,4219.816,4180.828,4220.161,4212.761,4219.816,7.0549999999993815,3771.52,0.7616695738887593,s10073
699,L,17,17,3.487894952810979,0.0,0.2941176470588235,-0.14131980285904747,-0.0871696509224666,1.5027031967364024,0.3638405333956033,259.94117647058823,0,,,17,3.487894952810979,467.0347354312354,0.0067694328051835,Pluto,2,6,True,False,2133.076,2137.95,2098.007,2138.902,2133.076,2137.95,4.873999999999796,1753.852,0.6610489091916424,s10073
700,L,30,30,4.026845637583868,0.2,0.2333333333333333,0.0471763002736951,-0.0370649843204551,0.5596650003921136,0.1604866523996797,191.86666666666667,2,232.0,0.2684563758389245,30,4.026845637583868,616.7960005368407,-0.0112600634633915,Prisoners Dilemma,1,8,True,True,1230.148,1237.598,1190.963,1238.746,1230.148,1237.598,7.450000000000045,694.972,0.8730235513899572,s10073
701,L,37,37,3.91410134348885,0.1081081081081081,0.2702702702702703,1.0712145928934855,0.235137445261205,-1.9592182967678209,-0.3826776608157687,212.64864864864865,3,151.66666666666666,0.3173595683909878,37,3.91410134348885,605.4500885901278,0.0143185839271817,The Voynich Manuscript,4,0,True,True,3812.6,3822.053,3771.624,3823.208,3812.6,3822.053,9.452999999999976,3771.52,0.8569643546168657,s10073
702,L,35,35,3.691593713743013,0.1714285714285714,0.1142857142857142,1.3887820509541347,0.3195509230219194,-1.3472823143147312,-0.2507216515732139,198.74285714285716,3,150.0,0.3164223183208296,34,3.586119607636069,498.09538985509926,-0.0252046078908115,Serena Williams,5,8,True,True,5306.981,5316.462,5264.109,5317.59,5306.981,5316.462,9.481000000000677,4797.847,0.7050126878316081,s10073
703,L,12,12,3.933136676499597,0.3333333333333333,0.25,2.3071945151963007,0.5636766612159853,-2.706054492885589,-0.5437231407735442,198.91666666666663,3,109.0,0.9832841691248994,12,3.933136676499597,1025.7907929226735,0.0363802176350661,History of Film,3,0,True,False,2780.641,2783.692,2735.388,2793.894,2780.641,2783.692,3.050999999999931,2735.285,1.45192173788582,s10073
704,L,35,35,4.104608889410088,0.1428571428571428,0.2571428571428571,0.22263201180878864,0.0095733799946611,0.09543024231335114,0.0603804847868733,211.9142857142857,0,,,35,4.104608889410088,2010.5119033657795,-0.0086801521434465,The Voynich Manuscript,1,4,False,False,,,1830.049,1888.345,1830.4440000000004,1838.9710000000005,8.527000000000044,1559.407,1.007282196922597,s10080
705,L,81,81,3.933375418831497,0.1358024691358024,0.1481481481481481,-0.7021742922814939,-0.2362519223207432,0.4114789316852656,0.1285322604165319,222.34567901234567,1,39.0,0.0485601903559444,81,3.933375418831497,2124.7962513353405,-0.0093554246303821,History of Film,3,0,False,False,,,3553.143,3608.002,3553.5869999999995,3574.1800000000003,20.59300000000076,3553.038,1.0645395495918002,s10080
706,L,49,49,4.297868608016901,0.1020408163265306,0.1428571428571428,0.7616661492714577,0.1528555237408914,-0.10203788704613923,0.0177990595233762,194.89795918367344,0,,,50,4.385580212262144,2002.9510612173303,-0.0110734631841298,Pluto,4,8,False,False,,,5004.709,5057.388,5005.17,5016.571,11.40099999999984,4535.938,1.0034941558385695,s10080
707,L,15,15,4.30292598967313,0.0666666666666666,0.2666666666666666,-2.2527387141008206,-0.6484117076372966,0.2239020188972518,0.0880837469326194,198.06666666666663,0,,,15,4.30292598967313,2166.057642672785,0.0223814315165687,Prisoners Dilemma,2,7,False,False,,,2954.644,3006.981,2955.123,2958.609,3.4859999999998763,2498.725,1.085211829544426,s10080
708,L,74,74,3.5587188612099867,0.081081081081081,0.1621621621621621,-0.5895908502867175,-0.2063258085586847,0.6066071244583192,0.1706091088898408,241.33783783783784,3,42.66666666666666,0.1442723862652697,75,3.606809656631744,2034.8468622264968,-0.0148143087741957,Serena Williams,5,2,False,False,,,5614.0,5665.57,5616.514,5637.308,20.79399999999987,5484.872,1.01947420174595,s10080
709,L,24,24,3.96825396825352,0.125,0.0833333333333333,0.7686741209546574,0.1547183319311264,-1.366128837901876,-0.2547856584496946,208.91666666666663,0,,,25,4.1335978835974165,1904.704248636138,-0.0040477751365719,Pluto,4,9,False,False,,,5057.558,5107.787,5061.054,5067.102000000001,6.048000000000684,4535.938,0.954271733901274,s10080
710,L,47,47,4.334593747118017,0.0851063829787234,0.2765957446808511,0.1744647875668873,-0.0032300821017687,-0.4193961940243079,-0.0506351180533984,193.89361702127655,1,36.0,0.0922253988748514,47,4.334593747118017,1943.240247164069,-0.0061193808954654,Prisoners Dilemma,2,8,False,False,,,3007.151,3056.44,3012.322,3023.1649999999995,10.842999999999847,2498.725,0.97357857072867,s10080
711,L,20,20,3.7278657968314657,0.0,0.15,-0.10624982734136879,-0.0778476044618214,0.08101321346470018,0.0572716406486736,233.6,0,,,20,3.7278657968314657,1864.370549860205,-0.0233894759540858,Serena Williams,5,5,False,False,,,5776.393,5823.097,5784.614,5789.978999999999,5.364999999999782,5484.872,0.9340642351816584,s10080
712,L,58,58,4.290575528924387,0.2068965517241379,0.1206896551724138,-0.8334721433043817,-0.2711525645182616,0.557688181468928,0.1600603771951182,203.48275862068965,0,,,58,4.290575528924387,2017.287595236334,0.0003788581878201,The Voynich Manuscript,1,6,False,False,,,1950.618,1996.677,1960.861,1974.379,13.518000000000027,1559.407,1.0106768715731755,s10080
713,L,34,34,4.044729954794219,0.0,0.2941176470588235,0.5095325885350162,0.0858352098462271,-1.0732625992474898,-0.1916328758011061,205.35294117647055,0,,,35,4.1636926005234605,1962.5111216843104,-0.021711185522364,Pluto,4,4,False,False,,,4781.991,4826.807,4793.791,4802.197,8.405999999999949,4535.938,0.9832334296682628,s10080
714,L,55,55,4.444085326438194,0.1454545454545454,0.2181818181818181,-0.8430638375610874,-0.2737021590981677,0.45357425553738845,0.137609567688171,191.3090909090909,0,,,56,4.52488687782798,1960.5675042417388,-0.0056117086453394,The Voynich Manuscript,1,9,False,False,,,2112.604,2157.179,2125.247,2137.623,12.376000000000204,1559.407,0.982259662119683,s10080
715,L,0,0,,,,,,,,0.0,0,,,0,,,,Pluto,4,2,False,False,,,4650.685,4678.077,,,,4535.938,,s10080
716,L,0,0,,,,,,,,0.0,0,,,0,,,,History of Film,3,1,False,False,,,3608.191,3629.452,,,,3553.038,,s10080
717,L,0,0,,,,,,,,0.0,0,,,0,,,,History of Film,3,9,False,False,,,4071.214,4096.833,,,,3553.038,,s10080
718,L,0,0,,,,,,,,0.0,0,,,0,,,,Pluto,4,1,False,False,,,4596.519,4618.154,,,,4535.938,,s10080
719,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,4,False,False,,,2757.994,2784.119,,,,2498.725,,s10080
720,L,0,0,,,,,,,,0.0,0,,,0,,,,Pluto,4,7,False,False,,,4948.506,4984.787,,,,4535.938,,s10080
721,L,0,0,,,,,,,,0.0,0,,,0,,,,Serena Williams,5,0,False,False,,,5484.975,5514.74,,,,5484.872,,s10080
722,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,2,False,False,,,2624.558,2657.015,,,,2498.725,,s10080
723,L,0,0,,,,,,,,0.0,0,,,0,,,,History of Film,3,5,False,False,,,3846.638,3876.648,,,,3553.038,,s10080
724,L,0,0,,,,,,,,0.0,0,,,0,,,,Serena Williams,5,9,False,False,,,5991.273,6018.832,,,,5484.872,,s10080
725,L,0,0,,,,,,,,0.0,0,,,0,,,,Serena Williams,5,3,False,False,,,5665.741,5699.662,,,,5484.872,,s10080
726,L,0,0,,,,,,,,0.0,0,,,0,,,,History of Film,3,3,False,False,,,3733.216,3763.846,,,,3553.038,,s10080
727,L,0,0,,,,,,,,0.0,0,,,0,,,,The Voynich Manuscript,1,1,False,False,,,1632.733,1670.423,,,,1559.407,,s10080
728,L,0,0,,,,,,,,0.0,0,,,0,,,,The Voynich Manuscript,1,3,False,False,,,1770.072,1808.29,,,,1559.407,,s10080
729,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,9,False,False,,,3056.606,3097.93,,,,2498.725,,s10080
730,L,0,0,,,,,,,,0.0,0,,,0,,,,History of Film,3,7,False,False,,,3962.594,3998.512,,,,3553.038,,s10080
731,L,0,0,,,,,,,,0.0,0,,,0,,,,Serena Williams,5,4,False,False,,,5720.703,5755.433,,,,5484.872,,s10080
732,L,0,0,,,,,,,,0.0,0,,,0,,,,Pluto,4,0,False,False,,,4536.045,4578.478,,,,4535.938,,s10080
733,L,0,0,,,,,,,,0.0,0,,,0,,,,The Voynich Manuscript,1,8,False,False,,,2053.617,2091.726,,,,1559.407,,s10080
734,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,0,False,False,,,2498.831,2535.251,,,,2498.725,,s10080
735,L,0,0,,,,,,,,0.0,0,,,0,,,,The Voynich Manuscript,1,5,False,False,,,1888.511,1937.905,,,,1559.407,,s10080
736,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,3,False,False,,,2694.191,2742.406,,,,2498.725,,s10080
737,L,0,0,,,,,,,,0.0,0,,,0,,,,The Voynich Manuscript,1,7,False,False,,,1996.846,2042.482,,,,1559.407,,s10080
738,L,0,0,,,,,,,,0.0,0,,,0,,,,The Voynich Manuscript,1,0,False,False,,,1559.492,1613.863,,,,1559.407,,s10080
739,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,1,False,False,,,2560.726,2607.505,,,,2498.725,,s10080
740,L,0,0,,,,,,,,0.0,0,,,0,,,,Pluto,4,3,False,False,,,4714.981,4767.482,,,,4535.938,,s10080
741,L,0,0,,,,,,,,0.0,0,,,0,,,,Prisoners Dilemma,2,5,False,False,,,2820.96,2887.347,,,,2498.725,,s10080
742,L,31,31,3.635510730620364,0.1290322580645161,0.1935483870967742,0.04728059962942431,-0.0370372602224034,0.8166722978460698,0.215906922314659,235.74193548387095,1,24.0,0.117274539697431,32,3.752785270317794,1959.6987570356475,0.0009448234784694,Pluto,4,5,True,True,4827.375,4835.902,4826.98,4841.528,4827.375,4835.902,8.527000000000044,4535.938,0.9818244129710172,s10080
743,L,73,73,3.544893895983942,0.1095890410958904,0.273972602739726,0.518969775939591,0.0883437345356417,-1.1635647318239979,-0.2111053523061163,255.0,0,,,72,3.4963337056279977,2070.4203762655898,-0.0181604711813195,Pluto,4,6,True,True,4886.016,4906.609,4885.572,4912.932,4886.016,4906.609,20.59300000000076,4535.938,1.0372968106614044,s10080
744,L,35,35,3.0699061485835006,0.0571428571428571,0.2571428571428571,-0.5695259890994934,-0.2009923127277734,0.08417327622170474,0.0579530669454224,297.6857142857143,0,,,34,2.982194544338258,2268.178302052272,-0.0138133993896968,Serena Williams,5,8,True,True,5929.969,5941.37,5929.508,5946.911,5929.969,5941.37,11.40099999999984,5484.872,1.1363750790426008,s10080
745,L,14,14,4.016064257028255,0.0714285714285714,0.2857142857142857,-0.6875225461874568,-0.2323573014719394,1.4462386788474795,0.3516646969387264,212.64285714285717,1,54.0,0.2868617326448753,14,4.016064257028255,2161.692734225928,0.0136750053456916,Serena Williams,5,7,True,False,5882.274,5885.76,5881.795,5891.238,5882.274,5885.76,3.4859999999998763,5484.872,1.083024976254796,s10080
746,L,69,69,3.318264884101204,0.1739130434782608,0.144927536231884,0.5904698255948277,0.1073493590045998,0.41283161631403187,0.1288239492050555,271.7971014492754,1,48.0,0.0480907954217565,68,3.2701740886794477,1953.6701130079343,-0.0205739697404578,History of Film,3,2,True,True,3666.456,3687.25,3663.942,3691.114,3666.456,3687.25,20.79399999999987,3553.038,0.9788040151357532,s10080
747,L,24,24,3.96825396825352,0.0833333333333333,0.0833333333333333,0.03504895073317181,-0.0402885883918139,-0.1338445973184346,0.0109403575103956,214.20833333333331,1,34.0,0.1653439153438966,24,3.96825396825352,1888.627128450984,0.0019332098710723,Serena Williams,5,6,True,True,5826.762,5832.81,5823.266,5848.952,5826.762,5832.81,6.048000000000684,5484.872,0.9462169708764044,s10080
748,L,35,35,3.2278889606198,0.1428571428571428,0.1142857142857142,-0.3154844614619931,-0.1334648369137038,0.38479181260062256,0.1227775314357757,268.2857142857143,1,45.0,0.0922253988748514,35,3.2278889606198,2082.447989671708,-0.0228090533682042,Prisoners Dilemma,2,6,True,True,2897.051,2907.894,2891.88,2909.74,2897.051,2907.894,10.842999999999847,2498.725,1.0433227391004096,s10080
749,L,24,24,4.473438956197759,0.125,0.125,0.3275626806515652,0.0374652891180606,-0.6708457894514496,-0.1048569420507544,187.70833333333331,1,35.0,0.1863932898415733,24,4.473438956197759,1904.6824450242264,0.0400329460148086,History of Film,3,4,True,True,3798.237,3803.602,3790.016,3808.022,3798.237,3803.602,5.364999999999782,3553.038,0.9542608101210814,s10080
750,L,41,41,3.032993046308619,0.3170731707317073,0.1463414634146341,-0.744823366141276,-0.247588589716589,-0.02823128391160298,0.0337144903603413,302.4878048780488,0,,,41,3.032993046308619,2059.002293069014,0.0193293221292567,History of Film,3,8,True,True,4027.147,4040.665,4016.904,4042.176,4027.147,4040.665,13.518000000000027,3553.038,1.0315762616272814,s10080
751,L,34,34,4.04472995479411,0.2058823529411764,0.2941176470588235,-0.6310361694608554,-0.2173425026171913,1.5402677752462728,0.3719408445575166,217.73529411764707,0,,,33,3.925767309064871,1992.9840609016296,-0.0102645973071604,The Voynich Manuscript,1,2,True,True,1719.32,1727.726,1707.52,1735.474,1719.32,1727.726,8.406000000000176,1559.407,0.9985006106832688,s10080
752,L,47,47,3.797672915319912,0.1914893617021276,0.2127659574468085,-0.4404468616585268,-0.1666814355360382,-1.2554455561482225,-0.2309182530856032,235.46808510638297,0,,,47,3.797672915319912,2044.1316958875332,0.0099994619788223,History of Film,3,6,True,True,3919.825,3932.201,3907.182,3933.676,3919.825,3932.201,12.376000000000204,3553.038,1.0241259760689434,s10080
753,L,22,22,3.454231433505721,0.0454545454545454,0.3636363636363636,-1.356641439020438,-0.4102176311302876,2.5451903222972723,0.5886392782321187,253.45454545454547,2,27.5,0.314021039409611,22,3.454231433505721,1918.6076923076923,0.0147823326246886,Pluto,4,2,True,True,4663.941,4670.31,4650.685,4678.077,4663.941,4670.31,6.369000000000597,4535.938,0.9612374679826428,s10080
754,L,14,14,3.245248029670609,0.1428571428571428,0.1428571428571428,-0.2497062293627772,-0.1159801444758979,-0.595668914151835,-0.0886460299025661,266.7857142857143,0,,,15,3.477051460361367,1831.2579374275783,-0.0619770532743577,History of Film,3,1,True,False,3622.99,3627.304,3608.191,3629.452,3622.99,3627.304,4.314000000000306,3553.038,0.9174745572289214,s10080
755,L,27,27,3.218116805720971,0.2222222222222222,0.1481481481481481,-1.2458493733577907,-0.380767688028462,0.3802806873784154,0.1218047661489076,282.77777777777777,0,,,27,3.218116805720971,1939.5262781551664,0.0170677503602678,History of Film,3,9,True,True,4086.457,4094.847,4071.214,4096.833,4086.457,4094.847,8.390000000000327,3553.038,0.971717843191406,s10080
756,L,15,15,3.702789434707959,0.1333333333333333,0.2666666666666666,-0.9387797003582545,-0.2991446553316237,1.6047892267400732,0.3858540536084513,232.9333333333333,1,25.0,0.2468526289805305,15,3.702789434707959,1913.572063178677,0.1006169207517925,Pluto,4,1,True,False,4612.033,4616.084,4596.519,4618.154,4612.033,4616.084,4.050999999999476,4535.938,0.9587145783825016,s10080
757,L,25,25,3.716366879738193,0.28,0.12,0.09023764223276876,-0.0256187308094465,-0.07483458704742058,0.0236650961824218,219.8,0,,,25,3.716366879738193,1872.898805615206,0.0311372128523593,Prisoners Dilemma,2,4,True,True,2774.428,2781.155,2757.994,2784.119,2774.428,2781.155,6.7270000000003165,2498.725,0.9383369580530992,s10080
758,L,46,46,3.8480843232388793,0.0869565217391304,0.2608695652173913,-1.2732521540858408,-0.3880516963953622,0.023481226840755598,0.044865618488874,223.5217391304348,0,,,46,3.8480843232388793,1945.890506064408,0.0051983994267294,Pluto,4,7,True,True,4965.498,4977.452,4948.506,4984.787,4965.498,4977.452,11.954000000000631,4535.938,0.9749063711774404,s10080
759,L,21,21,3.704357029458544,0.0952380952380952,0.1904761904761904,-1.8592487504008777,-0.5438170602427079,1.454644193298018,0.3534772364433938,220.57142857142856,1,22.0,0.1763979537837401,22,3.880754983242284,2007.5428571428567,0.0310096307755573,Serena Williams,5,0,True,True,5502.344,5508.013,5484.975,5514.74,5502.344,5508.013,5.668999999999869,5484.872,1.00579468153053,s10080
760,L,37,37,3.4830085663183503,0.2432432432432432,0.2702702702702703,-0.30754145378251313,-0.1313534842385915,0.509520871184957,0.1496737252849931,254.9189189189189,0,,,37,3.4830085663183503,2264.541792168675,0.0140086814156968,Prisoners Dilemma,2,2,True,True,2643.699,2654.322,2624.558,2657.015,2643.699,2654.322,10.623000000000047,2498.725,1.1345531591332745,s10080
761,L,34,34,3.704510786663624,0.088235294117647,0.2941176470588235,-0.42133511304075427,-0.1616012891735397,-1.4715602208112617,-0.2775205603619428,239.64705882352945,0,,,34,3.704510786663624,1929.2572175618257,0.032825491327033,History of Film,3,5,True,True,3866.238,3875.416,3846.638,3876.648,3866.238,3875.416,9.178000000000338,3553.038,0.9665729634732232,s10080
762,L,13,13,3.6630036630036855,0.1538461538461538,0.1538461538461538,-1.1061970240459424,-0.3436463137073695,0.554832300599604,0.1594445437530685,236.53846153846155,0,,,12,3.3812341504649406,1842.3115492957747,0.1259899732227147,Serena Williams,5,9,True,False,6011.034,6014.583,5991.273,6018.832,6011.034,6014.583,3.548999999999978,5484.872,0.923012503275342,s10080
763,L,37,37,3.354791912231529,0.081081081081081,0.2162162162162162,-0.5724715959615,-0.2017752925735557,-0.06607987468951644,0.0255529356590031,261.3513513513513,0,,,38,3.4454619639134627,1876.4262012692657,2.589432108719196e-06,Serena Williams,5,3,True,True,5685.859,5696.888,5665.741,5699.662,5685.859,5696.888,11.028999999999542,5484.872,0.9401042108795502,s10080
764,L,25,25,3.594536304816716,0.28,0.2,-0.3853185550412823,-0.1520276290250075,0.8492708709412022,0.2229363792120807,243.0,1,63.0,0.1437814521926686,25,3.594536304816716,1785.390483842363,0.0238337089938553,History of Film,3,3,True,True,3755.208,3762.163,3733.216,3763.846,3755.208,3762.163,6.954999999999927,3553.038,0.8944946040452493,s10080
765,L,54,54,3.9247038302202153,0.0555555555555555,0.2777777777777778,0.6190109466461764,0.1149359527376194,-0.6452586224705841,-0.0993394033875059,222.5,1,42.0,0.0726797005596336,54,3.9247038302202153,2171.9289244186048,0.029135153120707,The Voynich Manuscript,1,1,True,True,1655.623,1669.382,1632.733,1670.423,1655.623,1669.382,13.759000000000016,1559.407,1.0881533876450171,s10080
766,L,17,17,3.4260378879484152,0.2352941176470588,0.1764705882352941,2.4212335499851254,0.5939896900942822,-0.2995248155002963,-0.0247864195195696,247.94117647058823,2,64.0,0.4030632809351077,17,3.4260378879484152,1930.095009043014,-0.0299857708429434,The Voynich Manuscript,1,3,True,False,1794.431,1799.393,1770.072,1808.29,1794.431,1799.393,4.961999999999989,1559.407,0.9669927035614672,s10080
767,L,51,51,3.496503496503548,0.2549019607843137,0.2549019607843137,-0.010572987223999965,-0.0524154809540012,0.9015156421784634,0.2342022823685235,250.86274509803923,2,113.0,0.1371177841766097,51,3.496503496503548,1848.692740111058,0.0156637318030441,Prisoners Dilemma,2,9,True,True,3082.654,3097.24,3056.606,3097.93,3082.654,3097.24,14.585999999999784,2498.725,0.9262095298100472,s10080
768,L,35,35,3.749330476700575,0.2,0.2,-0.3118040895568566,-0.1324865471548518,0.57118578408123,0.162970959063374,232.2,1,61.0,0.1071237279057307,35,3.749330476700575,1940.7084940017137,0.0244333011224533,History of Film,3,7,True,True,3988.992,3998.327,3962.594,3998.512,3988.992,3998.327,9.335000000000036,3553.038,0.9723101425820004,s10080
769,L,19,19,4.144851657940815,0.3157894736842105,0.0526315789473684,1.277071329836278,0.2898567895918037,-0.8090350482050739,-0.13465565241947,206.47368421052636,2,30.0,0.4363001745200857,18,3.926701570680772,1896.3225736095965,0.0284668296237537,Serena Williams,5,4,True,False,5747.34,5751.924,5720.703,5755.433,5747.34,5751.924,4.583999999999833,5484.872,0.9500724491218644,s10080
770,L,28,28,3.5902038722913296,0.1785714285714285,0.0714285714285714,1.8758492314982929,0.4490195872985532,-0.313336442807002,-0.027764716715352,233.4642857142857,3,64.0,0.3846647006026424,28,3.5902038722913296,1913.9412179487176,0.0124277159888396,Pluto,4,0,True,True,4563.419,4571.218,4536.045,4578.478,4563.419,4571.218,7.798999999999978,4535.938,0.9588995278111264,s10080
771,L,15,15,3.338526596928601,0.0666666666666666,0.2,0.3463012318948824,0.0424462348620155,-2.144301818531644,-0.4225885070624737,257.3333333333333,1,94.0,0.2225684397952401,15,3.338526596928601,2070.696670569079,0.0343025404083312,The Voynich Manuscript,1,8,True,False,2082.53,2087.023,2053.617,2091.726,2082.53,2087.023,4.492999999999938,1559.407,1.0374352362696038,s10080
772,L,20,20,4.095004095004083,0.1,0.2,1.493419473347634,0.3473648835016649,-0.4959351758808606,-0.0671397507059704,216.6,0,,,20,4.095004095004083,2289.7091095189357,0.0203585051062709,Prisoners Dilemma,2,0,True,False,2528.425,2533.309,2498.831,2535.251,2528.425,2533.309,4.884000000000015,2498.725,1.1471621820735411,s10080
773,L,53,53,3.863818619231583,0.2264150943396226,0.1886792452830188,0.30340144855654433,0.0310429256914686,-0.7187253603324726,-0.1151815467134491,222.622641509434,2,75.5,0.1458044761974182,53,3.863818619231583,2079.0056061375253,0.0295035834553862,The Voynich Manuscript,1,5,True,True,1923.319,1937.036,1888.511,1937.905,1923.319,1937.036,13.717000000000098,1559.407,1.0415980780112826,s10080
774,L,31,31,3.4741678807575034,0.2258064516129032,0.1290322580645161,-0.04216723094489647,-0.0608136336047402,-0.15616528875913013,0.0061271916719667,253.51612903225808,2,83.5,0.2241398632746776,30,3.362097949120165,1852.5353541013,0.0186712494569668,Prisoners Dilemma,2,3,True,True,2730.386,2739.309,2694.191,2742.406,2730.386,2739.309,8.92300000000023,2498.725,0.9281347094896784,s10080
775,L,18,18,4.200700116686257,0.1111111111111111,0.1111111111111111,0.09069319532206026,-0.025497638992273,-0.866954912096157,-0.1471453152503776,199.0,1,76.0,0.233372228704792,17,3.967327887981465,1970.514349043397,0.0252248031439203,The Voynich Manuscript,1,7,True,False,2033.438,2037.723,1996.846,2042.482,2033.438,2037.723,4.284999999999855,1559.407,0.9872431092047208,s10080
776,L,24,24,3.5955056179775524,0.125,0.0,-1.4888920963497643,-0.4453715413876065,1.7053026617116553,0.4075284642239895,242.125,1,83.0,0.149812734082398,24,3.5955056179775524,2126.096914319952,-0.0077531877817388,The Voynich Manuscript,1,0,True,True,1598.24,1604.915,1559.492,1613.863,1598.24,1604.915,6.6749999999999545,1559.407,1.0651911919254775,s10080
777,L,19,19,3.8430420711970887,0.2105263157894736,0.1578947368421052,0.3633000749728498,0.0469647440029799,-1.660574981280855,-0.3182791269353947,233.10526315789477,0,,,18,3.640776699028821,2047.008897876643,0.0544811340331011,Prisoners Dilemma,2,1,True,False,2600.345,2605.289,2560.726,2607.505,2600.345,2605.289,4.944000000000415,2498.725,1.0255674767811394,s10080
778,L,29,29,3.03601340033511,0.2413793103448276,0.1379310344827586,0.11937824745386093,-0.0178727865436627,0.43708130587500266,0.1340530783159292,305.51724137931035,0,,,29,3.03601340033511,2057.518894588088,0.033623589304479,Pluto,4,3,True,True,4755.127,4764.679,4714.981,4767.482,4755.127,4764.679,9.55199999999968,4535.938,1.0308330673799468,s10080
779,L,21,21,3.868115675078221,0.1904761904761904,0.1428571428571428,0.4559763907206267,0.0715992898915761,-1.6892329788560927,-0.324458850143943,230.57142857142856,0,,,21,3.868115675078221,2103.4845303867405,0.0404186744442176,Prisoners Dilemma,2,5,True,True,2877.217,2882.646,2820.96,2887.347,2877.217,2882.646,5.429000000000087,2498.725,1.0538622106208797,s10080
780,L,44,44,4.071435180901261,0.1818181818181818,0.2272727272727272,0.6527644674542957,0.1239080687582031,-0.42489532561804844,-0.051820934021436,208.27272727272728,1,121.0,0.0925326177477559,45,4.163967798649018,1120.0775351591417,-0.0004783572965264,History of Film,1,0,False,False,,,907.248,979.392,908.059,918.866,10.807000000000016,907.158,1.0665253993182358,s10089
781,L,17,17,3.747795414462409,0.1764705882352941,0.0588235294117647,0.35743172408770346,0.0454048615453738,0.47028015278105784,0.1412119764274868,212.8823529411765,1,92.0,0.2204585537919064,18,3.968253968254315,1101.6585097001764,-0.0080944364369264,Pluto,3,0,False,False,,,2974.657,3042.697,2977.7650000000003,2982.301,4.535999999999604,2974.552,1.048987007674764,s10089
782,L,53,53,4.442209370547299,0.0943396226415094,0.2830188679245283,0.5442880451131636,0.0950736531641902,0.17171826404479762,0.0768310011633354,192.0943396226415,1,109.0,0.0838152711424018,54,4.526024641689701,1019.6431145754756,0.0040474209948787,History of Film,1,4,False,False,,,1193.314,1258.753,1196.9850000000004,1208.9160000000004,11.93100000000004,907.158,0.9708928585735712,s10089
