,run,reading,page_num,num_blinks,num_fixations,num_saccades,norm_blink_freq,pupil_slope,mean_pupil_size,mean_blink_duration,norm_pupil_size,norm_num_word_fix,norm_saccade_count,norm_in_word_regression,norm_out_word_regression,zscored_zipf_duration_correlation,zipf_duration_correlation,norm_total_viewing,zscored_word_length_duration_correlation,word_length_duration_correlation,reported_MW,valid_MW,win_start,win_end,task_start,page_start,page_end,win_duration,win_type,sub_id
838,4,History of Film,8,1,22,21,0.1469723691945895,-0.0735836577102646,2102.7292600841174,0.081,1.068108232452824,1.3227513227513057,3.08641975308638,0.2272727272727272,0.3181818181818182,-0.41390757336650463,-0.1443096316904839,0.7591111111111111,0.7225302861731776,0.1793626707575865,1,1,4354.604,4361.408,3856.687,4353.741,4362.064,6.804000000000087,MR,s10111
839,4,History of Film,9,5,164,165,0.1024758157074922,-0.231419348861116,1890.8490745318445,0.0674,0.9604809811570668,2.397934087555319,3.3817019183472445,0.1768292682926829,0.1585365853658536,-0.40283710203149536,-0.1417736937205051,0.3455811965811965,0.41889215695868914,0.1161062093642104,0,0,,,3856.687,4367.571,4416.363,48.79200000000037,NR,s10111
840,5,Prisoners Dilemma,0,11,190,191,0.2043622041392634,0.0190382064663185,2030.8235155637256,0.1141818181818181,1.0315827894769616,2.731022182588339,3.548470999145393,0.0789473684210526,0.2,0.20173120185986973,-0.0032838615454848,0.2979115646258504,0.04123813152711139,0.0374301308968366,0,0,,,4662.91,4663.019,4716.845,53.82600000000002,NR,s10111
841,5,Prisoners Dilemma,1,11,187,188,0.1986025601675493,-0.0869998050406484,1941.0547231196265,0.1081818181818181,0.9859835827473916,2.437395056601742,3.394298301045389,0.1229946524064171,0.1711229946524064,0.2873838681916996,0.016336788940634,0.3335555555555555,-0.3092085430865022,-0.0355778822946612,0,0,,,4662.91,4717.04,4772.427,55.38699999999972,NR,s10111
842,5,Prisoners Dilemma,2,0,18,17,0.0,-0.2012453745135474,2148.5289719626167,0.0,1.0913727821169283,3.180542563143514,3.180542563143514,0.0,0.1666666666666666,-0.3996468762781736,-0.1410429014736503,0.3479411764705882,-0.7411784946206428,-0.1255695135598366,1,1,4783.707,4789.052,4662.91,4772.598,4790.494,5.344999999999345,MR,s10111
843,5,Prisoners Dilemma,3,1,11,10,0.3429355281206936,0.567158836586132,1800.0851998765993,0.191,0.9143763096860924,3.429355281206936,3.429355281206936,0.0,0.0909090909090909,-0.3834966349537772,-0.1373433290742947,0.4398000000000001,0.18395604743157454,0.0671623333738732,1,0,4866.481,4869.397,4662.91,4829.205,4871.948,2.916000000000168,,s10111
844,5,Prisoners Dilemma,4,3,28,27,0.3932363350373623,1.0416591135233162,2039.076167765118,0.0823333333333333,1.0357748297568046,1.835102896841024,3.539127015336261,0.2142857142857142,0.2142857142857142,-0.9000676265257312,-0.2556754173905534,0.4941428571428572,0.750204014820077,0.1851278958045594,1,1,4889.204,4896.833,4662.91,4888.864,4897.652,7.628999999999905,MR,s10111
845,5,Prisoners Dilemma,5,4,193,194,0.068094378809029,-0.054912734171452,1716.297844868133,0.12175,0.8718154506355031,2.366279663613761,3.302577372237911,0.1139896373056994,0.1761658031088082,0.5997919154784411,0.0879008086889154,0.3655755395683453,-0.0773195059004173,0.012731201832079,0,0,,,4662.91,4954.916,5013.658,58.74200000000019,NR,s10111
846,5,Prisoners Dilemma,6,1,11,10,0.2886002886002765,-0.0640808029537075,1631.1620063499367,0.152,0.8285696121320612,2.308802308802212,2.886002886002765,0.2727272727272727,0.1818181818181818,-0.2941319325765009,-0.1168723540745476,0.3695,0.06442026036119484,0.0422596279083058,1,0,5039.403,5042.868,4662.91,5013.816,5043.32,3.465000000000145,,s10111
847,5,Prisoners Dilemma,7,1,39,38,0.0958497076583917,-0.1645073211631027,1875.0351438671105,0.087,0.9524480927338732,2.3962426914597925,3.642288891018885,0.1025641025641025,0.2307692307692307,-1.1980099986231494,-0.323925752123638,0.3853199999999999,-0.09808318816404413,0.0084055360506065,1,1,5094.91,5105.343,4662.91,5074.759,5107.087,10.432999999999993,MR,s10111
848,5,Prisoners Dilemma,8,4,35,34,0.3660322108345573,0.1711618707327757,1710.8658991216437,0.08375,0.8690562242908664,2.1046852122987048,3.111273792093737,0.2,0.2,0.7231185085266546,0.1161515109900951,0.4097391304347826,0.6167132332044856,0.1573179679292847,1,1,5155.232,5166.16,4662.91,5135.704,5166.884,10.927999999999884,MR,s10111
849,5,Prisoners Dilemma,9,2,21,20,0.2608582235554849,0.2154850212702344,1783.0990843421032,0.0495,0.90574799495999,2.0868657884438795,2.6085822355548496,0.1428571428571428,0.1904761904761904,-0.47540311222330783,-0.1583965542118496,0.5778125000000001,-0.9160378752897369,-0.1619976976326965,1,1,5198.41,5206.077,4662.91,5191.823,5208.366,7.667000000000371,MR,s10111
850,1,Serena Williams,0,7,266,267,0.1082602576594138,-0.0225434858453212,1154.321039022674,0.048,1.1384941681862542,2.814766699144759,4.129355542151927,0.1165413533834586,0.2518796992481203,-0.0075800776294788,-0.0512312709320467,0.306956043956044,-0.1164509127424292,0.0045790164244892,0,0,,,2729.534,2729.626,2794.285,64.65899999999965,NR,s10103
851,1,Serena Williams,1,7,266,267,0.1026453164408471,0.003893442762548,1070.55070030669,0.033,1.0558724027752353,2.4048331280427035,3.915185641386597,0.1616541353383458,0.2669172932330827,0.05840720712180688,-0.0361154139940142,0.3600609756097561,-0.13584476687465882,0.0005387248169831,0,0,,,2729.534,2794.451,2862.647,68.19599999999991,NR,s10103
852,1,Serena Williams,2,6,210,211,0.10522992739135,0.0173294921245235,1094.212278985245,0.0718333333333333,1.0792095580595422,2.578133221088076,3.7005857799291433,0.1047619047619047,0.2476190476190476,0.0038544108160556336,-0.0486119467371848,0.3309183673469387,-0.011119581158813651,0.0265225296685892,0,0,,,2729.534,2862.811,2919.829,57.01800000000003,NR,s10103
853,1,Serena Williams,3,0,8,7,0.0,0.203599612049044,1043.1916010498687,0.0,1.0288884235374558,0.7882291119285256,1.83920126116656,0.375,0.25,0.4241964429272566,0.0476767556451477,1.4686666666666668,0.024005023625797175,0.0338399842065396,1,0,2926.844,2930.65,2729.534,2919.992,2932.541,3.80600000000004,,s10103
854,1,Serena Williams,4,8,202,202,0.1766082387743397,0.0144307050297827,1135.3875251112968,0.04475,1.119820251275213,3.112720208397737,4.459358029052077,0.1039603960396039,0.3118811881188119,-0.3591401148717305,-0.1317639257929472,0.2637517730496454,0.06160918951589824,0.0416740018709581,0,0,,,2729.534,2986.293,3031.591,45.297999999999774,NR,s10103
855,1,Serena Williams,5,0,11,10,0.0,-0.3042204817496682,1176.7960199004974,0.0,1.160660995086649,4.477611940298021,4.975124378108912,0.0,0.4545454545454545,-2.6856033535170583,-0.6646921349093157,0.2945555555555555,2.3304006041012864,0.5143278049279681,1,0,3054.573,3056.583,2729.534,3031.75,3060.111,2.0100000000002183,,s10103
856,1,Serena Williams,6,6,196,196,0.124763469256202,0.0175903582865252,1071.206475874671,0.0506666666666666,1.0565191870185664,2.848765881349947,4.075606662369268,0.0918367346938775,0.2806122448979591,0.10853623574466877,-0.0246322437444465,0.2959051094890511,0.11112109194417509,0.0519887398538631,0,0,,,2729.534,3094.705,3142.796,48.09099999999989,NR,s10103
857,1,Serena Williams,7,6,213,214,0.103119360659964,0.0249899929449905,1121.3129922790322,0.0566666666666666,1.1059386940586469,2.3373721749591843,3.677923863538717,0.1455399061032863,0.272300469483568,-0.045542368694088835,-0.0599273790221953,0.365625,0.2527964024035302,0.0815037379525905,0,0,,,2729.534,3142.964,3201.149,58.184999999999945,NR,s10103
858,1,Serena Williams,8,6,200,201,0.1241721854304643,-0.0506957291859354,1102.0109766287517,0.0471666666666666,1.086901327928086,3.0008278145695546,4.159768211920555,0.075,0.315,-0.9894867507911063,-0.2761588589356038,0.2766137931034483,0.7771246273334982,0.190736225333353,0,0,,,2729.534,3201.313,3249.633,48.31999999999971,NR,s10103
859,1,Serena Williams,9,0,3,2,0.0,1.8647086031452251,1018.3829787234042,0.0,1.0044199516959231,4.228329809725548,4.228329809725548,0.3333333333333333,0.0,,,0.66,-3.892645346202953,-0.7821097239258433,1,0,3312.707,3313.18,2729.534,3249.801,3314.572,0.4729999999999563,,s10103
860,2,History of Film,0,7,208,209,0.119508988783228,-0.0261264217883921,1035.020615669702,0.0652857142857143,1.0208294703613696,2.560906902497744,3.568196950813523,0.1538461538461538,0.2019230769230769,-0.031291201068889746,-0.0566628317410885,0.3378333333333333,0.7091485513495875,0.1765748746582143,0,0,,,3601.937,3602.045,3660.618,58.572999999999865,NR,s10103
861,2,History of Film,1,10,211,212,0.1767627666908246,-0.0281772326079148,1063.1585744058996,0.0883,1.0485816301530244,2.5100312870097103,3.7473706538454823,0.1327014218009478,0.2654028436018957,0.1711121470997754,-0.0102978378452499,0.3332535211267606,0.06780751350858295,0.0429652891126534,0,0,,,3601.937,3660.801,3717.374,56.572999999999865,NR,s10103
862,2,History of Film,2,5,203,204,0.1007597283517722,0.0164328539260763,961.1087938627808,0.0592,0.9479310519469856,2.94218406787175,4.110996916752309,0.1034482758620689,0.2364532019704433,-0.23278410198481428,-0.102819267420387,0.286527397260274,0.3230967413617867,0.0961492987349549,0,0,,,3601.937,3717.537,3767.16,49.62300000000005,NR,s10103
863,2,History of Film,3,5,213,214,0.0944608176528371,-0.008339300672615,911.3149376753804,0.0632,0.8988199182463836,2.7204715484017106,4.042922995541431,0.1502347417840375,0.2347417840375587,-0.24538058505667357,-0.1057047723590163,0.3105902777777778,0.34501861399257366,0.1007162485226093,0,0,,,3601.937,3767.325,3820.257,52.93200000000024,NR,s10103
864,2,History of Film,4,0,2,1,0.0,-0.6014705882352746,1173.9375,0.0,1.1578416682907726,12.903225806434955,6.451612903217479,0.0,0.5,4.581501275734927,1.0,0.276,-4.938543177726505,-1.0,1,0,3831.926,3832.081,3601.937,3820.422,3833.635,0.1550000000002001,,s10103
865,2,History of Film,5,4,198,199,0.081864882012239,0.0189639339967536,1016.2698522007591,0.04775,1.002335798205393,2.9266695319375446,4.072777880108891,0.0707070707070707,0.2979797979797979,-0.48562020803875866,-0.1607370075166132,0.2866573426573426,-0.04715643713114516,0.0190150272529681,0,0,,,3601.937,3880.483,3929.344,48.86099999999988,NR,s10103
866,2,History of Film,6,6,190,191,0.1258336479174537,0.0026509061469747,973.7578979873758,0.0351666666666666,0.9604067244781082,2.873201627448526,4.005704458705609,0.1052631578947368,0.2736842105263158,0.2810894083249465,0.0148949027468522,0.2918102189781021,-0.25551556894864225,-0.0243921081152667,0,0,,,3601.937,3929.514,3977.196,47.68199999999979,NR,s10103
867,2,History of Film,7,10,214,214,0.1844610049435549,-0.0114938205713295,1024.676164952761,0.0168,1.0106268521848016,2.3242086622887927,3.947465505792077,0.1915887850467289,0.2149532710280373,-0.10958397296871521,-0.0745975345217892,0.3668333333333333,-0.11631278087333148,0.0046077932229347,0,0,,,3601.937,3977.36,4031.572,54.21199999999999,NR,s10103
868,2,History of Film,8,3,202,201,0.0625625625625628,-0.0311746518565664,920.110844210247,0.038,0.9074952242967138,2.857023690357037,4.191691691691712,0.1336633663366336,0.2673267326732673,0.6668923886593543,0.1032716662245743,0.2979270072992701,-0.7411937750497617,-0.1255726969079791,0,0,,,3601.937,4031.737,4079.689,47.95199999999977,NR,s10103
869,2,History of Film,9,0,5,4,0.0,0.4903609548346352,898.1818181818181,0.0,0.8858668666705644,1.92122958693533,1.92122958693533,0.2,0.2,0.6819639900445559,0.1067241521273424,0.78525,1.159287966345815,0.270351722118079,1,0,4090.537,4092.619,3601.937,4079.858,4097.284,2.0820000000003347,,s10103
870,3,The Voynich Manuscript,0,7,199,199,0.1352500193214305,-0.0404523448006592,1103.3783488805495,0.0611428571428571,1.0882499521684703,2.5890717984388125,3.844964834994953,0.1407035175879397,0.2412060301507537,-0.455371609271282,-0.1538078924110517,0.3306343283582089,0.1468567629529507,0.0594334968722947,0,0,,,4492.24,4492.348,4544.104,51.75600000000031,NR,s10103
871,3,The Voynich Manuscript,1,11,197,198,0.2255022550225514,-0.0178442416333606,1064.64743831661,0.0689090909090909,1.05005008028281,2.911029110291118,4.0590405904059255,0.1065989847715736,0.2893401015228426,-0.8095374804724963,-0.2349374715654189,0.2818169014084507,0.5837715603565519,0.1504552802222788,0,0,,,4492.24,4544.285,4593.065,48.77999999999975,NR,s10103
872,3,The Voynich Manuscript,2,12,216,216,0.2066613853201536,-0.0302267084037485,995.6855772357712,0.0613333333333333,0.9820337537898964,2.5488237522818946,3.719904935762765,0.1157407407407407,0.2407407407407407,0.3330901571742198,0.0268068321926362,0.3345878378378378,-0.08928037796752009,0.0102394118711109,0,0,,,4492.24,4593.231,4651.297,58.0659999999998,NR,s10103
873,3,The Voynich Manuscript,3,10,211,212,0.1824817518248169,-0.0223294651160286,955.2638381218184,0.0567999999999999,0.9421662362679551,2.499999999999992,3.8686131386861184,0.1421800947867298,0.2559241706161137,-0.03810992960179323,-0.058224813346956,0.3386788321167883,0.1494185995489737,0.0599672003243338,0,0,,,4492.24,4651.461,4706.261,54.80000000000018,NR,s10103
874,3,The Voynich Manuscript,4,0,6,5,0.0,0.246034340385548,890.5172413793103,0.0,0.8783073787150656,2.8702640642936035,2.8702640642936035,0.1666666666666666,0.0,0.20157027615351986,-0.0033207251619225,0.5172,2.7124130243296194,0.593911861036066,1,0,4734.547,4736.289,4492.24,4706.431,4740.344,1.7420000000001892,,s10103
875,3,The Voynich Manuscript,5,0,3,2,0.0,1.3671065776328952,1011.7142857142856,0.0,0.9978426929926302,2.6212319790304197,2.6212319790304197,0.0,0.3333333333333333,,,1.3790000000000002,-4.91858711063366,-0.9958425834367776,1,0,4806.417,4807.18,4492.24,4759.894,4807.794,0.76299999999992,,s10103
876,3,The Voynich Manuscript,6,13,187,188,0.2525203473126019,0.0797253734031822,1004.1158329824004,0.0583846153846153,0.9903484224820496,2.447504904722141,3.651832714982243,0.1336898395721925,0.2459893048128342,-0.5993285081574654,-0.1867844256478426,0.3447222222222222,0.7952578525458864,0.1945138920695835,0,0,,,4492.24,4823.636,4875.117,51.48099999999977,NR,s10103
877,3,The Voynich Manuscript,7,0,5,4,0.0,1.0275996134077263,965.1067961165048,0.0,0.9518742376781528,3.883495145632028,3.883495145632028,0.2,0.2,0.7647098516892907,0.125678934272878,0.2795,0.06096639374383975,0.0415400892228851,1,0,4898.486,4899.516,4492.24,4875.285,4902.003,1.0299999999997451,,s10103
878,3,The Voynich Manuscript,8,13,194,195,0.2302392717354738,-0.0165963433905816,816.0765358758706,0.0277692307692307,0.8048873281171037,2.461789136248528,3.453589076032108,0.1443298969072164,0.2319587628865979,0.312555255775319,0.0221028557682033,0.350705035971223,-0.3725773828345519,-0.0487794145773014,0,0,,,4492.24,4946.457,5002.92,56.46299999999974,NR,s10103
879,3,The Voynich Manuscript,9,9,195,196,0.2005749816139596,-0.0083163504942972,845.5689572440856,0.0465555555555555,0.8339753795328806,2.986338615141176,4.368077377370676,0.123076923076923,0.282051282051282,0.11249914385484103,-0.0237244513981223,0.2757089552238806,-0.043696485181006606,0.0197358336863468,0,0,,,4492.24,5003.089,5047.96,44.871000000000095,NR,s10103
880,4,Pluto,0,7,204,204,0.1299834735297939,-0.017744642608346,1042.598879756145,0.0644285714285714,1.0283038290325894,2.506824132360311,3.7880898000111367,0.1225490196078431,0.2647058823529412,-0.26829127004014725,-0.1109529749160365,0.3389555555555555,0.08006406917690051,0.0455186783805112,0,0,,,5321.261,5321.369,5375.222,53.85300000000007,NR,s10103
881,4,Pluto,1,0,1,0,,0.0,,0.0,,inf,,0.0,0.0,,,0.222,,,1,0,5415.044,5415.044,5321.261,5375.402,5418.311,0.0,,s10103
882,4,Pluto,2,16,155,156,0.4221413118041259,0.0384711459160296,1130.9684144172973,0.0655,1.1154617309125003,3.060524510579913,4.115877790090228,0.1354838709677419,0.2387096774193548,0.4079770272228052,0.0439613373137064,0.2556465517241379,-0.5047734221177129,-0.0763196107868672,0,0,,,5321.261,5429.945,5467.847,37.90200000000005,NR,s10103
883,4,Pluto,3,4,186,186,0.0848734324937938,-0.0903117256124901,993.2766465992514,0.04,0.9796578519493084,2.631076407307608,3.946614610961412,0.1559139784946236,0.2311827956989247,0.15418781446263774,-0.0141747330967955,0.3249838709677419,-0.1303621500132812,0.0016809099000081,0,0,,,5321.261,5468.019,5515.148,47.12899999999991,NR,s10103
884,4,Pluto,4,3,5,4,1.886792452830016,-0.4485181743124061,921.1787477286786,0.0556666666666666,0.9085484858130676,2.5157232704400214,2.5157232704400214,0.2,0.2,3.308080267542155,0.7082945622891081,0.48175,-2.201555518915388,-0.42980759820374,1,0,5522.228,5523.818,5321.261,5515.316,5526.816,1.5900000000001455,,s10103
885,4,Pluto,5,8,178,179,0.1884836490434476,0.0104248488677678,1002.617933461576,0.05225,0.9888710606292056,2.874375647912577,4.217321647347142,0.1011235955056179,0.3146067415730337,-0.44898144149462116,-0.1523440821893385,0.2843524590163934,0.404838104256026,0.1131783503219144,0,0,,,5321.261,5568.404,5610.848,42.44399999999951,NR,s10103
886,4,Pluto,6,2,171,172,0.0531787604030944,0.0265480898407849,958.0373017248984,0.0435,0.9449016729714714,3.4300300459995934,4.573373394666124,0.0701754385964912,0.3508771929824561,0.21728261031496304,0.0002785348507015,0.2404651162790698,-0.23365853942881726,-0.0198386669925346,0,0,,,5321.261,5611.013,5648.622,37.60900000000038,NR,s10103
887,4,Pluto,7,11,178,179,0.2502559435786604,-0.0024783391893334,1012.0924821911248,0.0583636363636363,0.9982157040257432,2.8665680809919283,4.072346718234565,0.1011235955056179,0.3089887640449438,0.10637233246551756,-0.0251279339750519,0.2834285714285715,-0.20353590267956478,-0.0135632647117829,0,0,,,5321.261,5648.787,5692.742,43.95499999999993,NR,s10103
888,4,Pluto,8,4,212,212,0.0864378943728933,0.0538967334052492,1003.4539772220982,0.0705,0.989695641411783,2.8740599878987045,4.581208401763349,0.0896226415094339,0.3915094339622642,0.17939317028321253,-0.008400885088167,0.2868421052631579,-0.08998610093988224,0.010092389696817,0,0,,,5321.261,5692.908,5739.184,46.27599999999984,NR,s10103
889,4,Pluto,9,5,198,199,0.105878366932068,-0.0340332400716971,937.2233447370214,0.042,0.9243730956983406,2.646959173301702,4.21395900389631,0.1666666666666666,0.2525252525252525,0.2375798475521394,0.0049280690067267,0.317304,-0.013568297399387136,0.0260123924050779,0,0,,,5321.261,5739.348,5786.572,47.22400000000016,NR,s10103
890,5,Prisoners Dilemma,0,2,177,178,0.0442859989814219,-0.0461112077453921,1026.8168196689344,0.054,1.0127381564303928,3.1221629281902485,3.941453909346555,0.1129943502824858,0.1638418079096045,-0.06548315705000277,-0.0644952606247749,0.274354609929078,0.19404742045301324,0.0692646534928523,0,0,,,6109.017,6109.126,6154.287,45.16100000000006,NR,s10103
891,5,Prisoners Dilemma,1,6,198,199,0.113657889751847,0.0136211651851325,983.254273426186,0.0383333333333333,0.969772895318368,2.80356128054556,3.7696533434362594,0.1212121212121212,0.2474747474747475,-0.6776548588495714,-0.2047268203986278,0.3055270270270269,0.9052243792798713,0.217423048343558,0,0,,,6109.017,6154.47,6207.26,52.78999999999997,NR,s10103
892,5,Prisoners Dilemma,2,8,172,173,0.1903085377167762,-0.008982827509184,1006.2243072421712,0.045,0.9924279874967812,2.973570901824629,4.115422128125286,0.0581395348837209,0.2616279069767442,0.08635852739519115,-0.0297125416819606,0.276376,0.06165391886404469,0.0416833202668114,0,0,,,6109.017,6207.421,6249.458,42.03699999999935,NR,s10103
893,5,Prisoners Dilemma,3,9,165,166,0.1994680851063834,0.0343273869967469,994.4712709671757,0.0455555555555555,0.9808360968483242,2.659574468085113,3.679078014184406,0.1272727272727272,0.2424242424242424,0.23096516216876076,0.0034128280277698,0.3172166666666667,-0.27979805423752674,-0.0294508406834894,0,0,,,6109.017,6249.622,6294.742,45.11999999999989,NR,s10103
894,5,Prisoners Dilemma,4,6,215,216,0.1132566963021691,-0.0126069909826117,1034.1479157888225,0.0415,1.0199687360497094,2.642656247050614,4.07724106687809,0.1348837209302325,0.2744186046511628,-0.07235420952909434,-0.0660692281956354,0.3203571428571428,-0.07589893700278817,0.0130271467513221,0,0,,,6109.017,6294.911,6347.888,52.97699999999986,NR,s10103
895,5,Prisoners Dilemma,5,4,210,211,0.0772170958650236,-0.0328643629166522,1062.0560392286643,0.026,1.0474942118117931,2.683294081309572,4.073201806879997,0.1142857142857142,0.2714285714285714,0.23307733308255746,0.0038966678081451,0.3124820143884892,-0.3662244952966255,-0.0474559273515076,0,0,,,6109.017,6348.056,6399.858,51.80200000000059,NR,s10103
896,5,Prisoners Dilemma,6,1,7,6,0.1933488012374143,0.1283615370677507,1015.4231725492712,0.078,1.0015007273603211,1.3534416086619006,1.1600928074244865,0.0,0.4285714285714285,0.2197224340587897,0.0008374308077742,0.7295714285714284,-0.7921735849643675,-0.1361932417850256,1,1,6424.843,6430.015,6109.017,6400.026,6430.667,5.17200000000048,MR,s10103
897,5,Prisoners Dilemma,7,5,194,195,0.1019201761180643,0.0047054889213954,962.3767606198558,0.0301999999999999,0.9491816336392382,2.812996860858576,3.974886868604509,0.1030927835051546,0.2835051546391752,-0.1760136458059637,-0.0898147303017472,0.2997753623188406,0.27593555368785333,0.0863242815176522,0,0,,,6109.017,6457.41,6506.468,49.05799999999999,NR,s10103
898,5,Prisoners Dilemma,8,9,194,194,0.1825187588724381,-0.0180465841388368,937.1436559053408,0.0415555555555555,0.9242944994785102,2.818900831474323,3.9342932468058898,0.1237113402061855,0.2319587628865979,0.37822024682754724,0.0371448841578216,0.3011079136690647,-0.4303630631198909,-0.0608178158924321,0,0,,,6109.017,6506.629,6555.939,49.3100000000004,NR,s10103
899,5,Prisoners Dilemma,9,6,181,182,0.1368269822809068,-0.0252712617269869,1040.8311703377512,0.0515,1.0265603566398545,2.8505621308522264,4.150418462520841,0.1104972375690607,0.2762430939226519,-0.04856967357800122,-0.0606208506160865,0.287872,0.3420469903265505,0.1000971747646734,0,0,,,6109.017,6556.108,6599.959,43.85099999999966,NR,s10103
900,1,Prisoners Dilemma,0,0,9,8,0.0,1.040925749691215,1545.1264367816093,0.0,1.335433377843806,2.684049079754656,3.0674846625767493,0.1111111111111111,0.2222222222222222,0.09131986249663676,-0.0285760374009047,0.4095714285714285,0.03229134591997735,0.0355662609019299,1,0,1152.076,1154.684,1142.229,1142.322,1155.859,2.6079999999999472,,s10085
901,1,Prisoners Dilemma,1,0,8,7,0.0,-0.2208465792523286,1144.8591549295777,0.0,0.9894873921176108,2.810962754743496,4.919184820801118,0.25,0.25,-0.4923014977050016,-0.1622675056896649,0.3429999999999999,0.20522258441817506,0.0715927581013073,1,0,1204.971,1206.394,1142.229,1171.648,1209.38,1.4230000000000018,,s10085
902,1,Prisoners Dilemma,2,2,313,314,0.029911462072266,0.0088761358977703,1335.548025097962,0.5815,1.1542973882086798,2.422828427853552,4.696099545345774,0.2268370607028754,0.2364217252396166,-0.48115703106996977,-0.1597146174485324,0.3412901234567901,0.29025268306252333,0.0893069469157552,0,0,,,1142.229,1236.058,1302.922,66.86400000000003,NR,s10085
903,1,Prisoners Dilemma,3,2,27,26,0.3669724770642171,-0.0450014991666722,1231.3880951789042,0.103,1.064273268669625,3.486238532110063,4.770642201834822,0.2592592592592592,0.1851851851851851,-0.4171896683041422,-0.1450614686196948,0.304578947368421,0.6204792956151303,0.1581025458810073,1,1,1340.316,1345.766,1142.229,1303.09,1369.037,5.4500000000000455,MR,s10085
904,1,Prisoners Dilemma,4,0,13,12,0.0,-1.3157102839750463,956.1441717791412,0.0,0.8263834017909313,1.2262415695892304,3.67872470876769,0.4615384615384615,0.1538461538461538,3.331961625751105,0.7137651191627998,1.04725,-1.796260495789136,-0.3453731134779992,1,0,1388.853,1392.115,1142.229,1380.996,1393.795,3.261999999999944,,s10085
905,1,Prisoners Dilemma,5,0,4,3,0.0,-0.9534053636889844,1010.6388888888888,0.0,0.8734825015229225,2.770083102493152,4.155124653739727,0.5,0.0,,,0.6164999999999999,-3.6340006764486725,-0.7282266802868909,1,0,1467.051,1467.773,1142.229,1460.265,1470.774,0.72199999999998,,s10085
906,1,Prisoners Dilemma,6,0,2,1,0.0,2.6376172607879904,1223.175,0.0,1.0571747936346871,2.4813895781636486,2.4813895781636486,0.5,0.0,,,0.948,,,1,0,1566.492,1566.895,1142.229,1526.934,1567.826,0.40300000000002,,s10085
907,1,Prisoners Dilemma,7,3,295,295,0.0480630587330578,0.015014891577875,1260.195329326423,0.1383333333333333,1.0891709994236785,2.69153128905124,4.726200775417356,0.1932203389830508,0.2305084745762712,0.29414851023903665,0.0178863808326167,0.3101309523809524,0.055026613824284296,0.0403026640676896,0,0,,,1142.229,1601.711,1664.129,62.41799999999989,NR,s10085
908,1,Prisoners Dilemma,8,0,19,18,0.0,-0.8683570979231364,1052.3561946902655,0.0,0.9095382451013684,1.767565178966037,3.977021652673583,0.1578947368421052,0.2631578947368421,0.39548800410751384,0.0411004484709836,0.5489999999999999,-0.7771224860634092,-0.1330576696517781,1,0,1686.64,1691.166,1142.229,1664.298,1691.94,4.52599999999984,,s10085
909,1,Prisoners Dilemma,9,0,6,5,0.0,-3.4380157578270905,1116.9809523809524,0.0,0.965392611709044,3.795066413661925,4.743833017077406,0.1666666666666666,0.1666666666666666,-0.8682370482851156,-0.248383914660088,0.539,-0.43947503941777005,-0.062716099808208,1,0,1733.653,1734.707,1142.229,1729.051,1736.874,1.054000000000087,,s10085
910,2,History of Film,0,0,4,3,0.0,0.3607474635044254,1522.6312056737588,0.0,1.3159910320599186,2.824858757061813,2.11864406779636,0.0,0.0,3.570906342543502,0.768500727223445,0.438,-2.1740178376731443,-0.4240707157019624,1,0,2563.71,2565.126,2547.597,2547.706,2570.062,1.4160000000001671,,s10085
911,2,History of Film,1,0,4,3,0.0,-1.4343627132877828,892.9117647058823,0.0,0.7717324263387705,2.949852507375138,4.424778761062707,0.5,0.0,-1.773075967176379,-0.4556574174489391,0.4855,2.048776145476622,0.4556574174489391,1,0,2634.971,2635.649,2547.597,2607.796,2640.469,0.6779999999998836,,s10085
912,2,History of Film,2,2,289,290,0.0299463959512472,0.0189056274621619,1298.5715629943566,0.489,1.1223390963095483,2.455604468002274,4.34222741293085,0.2110726643598615,0.2041522491349481,0.07276736972418846,-0.0328258989863482,0.3441829268292682,0.0024874328691722094,0.0293572578358557,0,0,,,2547.597,2656.491,2723.277,66.78600000000006,NR,s10085
913,2,History of Film,3,0,94,93,0.0,0.0740457900953745,1087.2901149425288,0.0,0.9397311937256756,2.9886431560072007,4.276058669364149,0.1063829787234042,0.2446808510638297,-0.49383608831606657,-0.1626190378404836,0.2937230769230769,0.19401203463823907,0.0692572816208416,1,1,2732.775,2754.524,2547.597,2723.444,2755.846,21.7489999999998,MR,s10085
914,2,History of Film,4,0,5,4,0.0,1.0548324154209334,1536.3145161290322,0.0,1.3278173454711582,3.249390739237008,3.249390739237008,0.0,0.2,-1.9719297961638191,-0.5012093149377286,0.391,2.292884797363009,0.5065121949888591,1,0,2863.166,2864.397,2547.597,2799.115,2867.679,1.2309999999997672,,s10085
915,2,History of Film,5,0,5,4,0.0,0.9297929408548916,1085.75,0.0,0.9384000917193872,1.79372197309379,3.58744394618758,0.6,0.0,,,0.7565,,,1,0,2888.464,2889.579,2547.597,2879.105,2892.563,1.1150000000002365,,s10085
916,2,History of Film,6,0,3,2,0.0,0.358270676691713,1331.9107142857142,0.0,1.1511537061457509,3.610108303248528,3.610108303248528,0.3333333333333333,0.0,2.0452925538265188,0.419024917454104,0.4615,1.8729360254024012,0.4190249174541037,1,0,2999.427,2999.981,2547.597,2954.979,3007.809,0.5540000000000873,,s10085
